Interaction;Value;Percentage_Contribution
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA11P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> perct_VA11P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA6P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> perctBB;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bandWidthBB;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> atr;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffLowPrice_0_5;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffLowPrice_0_4;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffLowPrice_0_3;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffLowPrice_0_2;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> asymetrie_volume;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> VolBlw_vol_ratio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> VolAbv_vol_ratio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> pocDeltaPocVolRatio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> cumDiffVolDeltaRatio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> ratioDeltaAbv;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> ratioDeltaBlw;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bullish_ask_bid_ratio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bearish_ask_bid_ratio;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bearish_reversal_force;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> is_in_range_5_23;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> is_in_range_10_32;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> range_strength_5_23;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> market_regimeADX;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> poc_diff_11P_21P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> poc_diff_6P_16P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> poc_diff_6P_11P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bullish_bid_score;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA21PvaH;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> market_regimeADX;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> poc_diff_11P_21P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> poc_diff_6P_16P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> poc_diff_6P_11P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA21P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA16PPoc;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA16P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> perct_VA16P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA11P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> perct_VA11P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> range_strength_10_32;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> range_strength_5_23;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> is_in_range_10_32;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> is_in_range_5_23;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bullish_ask_score;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bearish_imnbScore_score;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bearish_bid_score;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bearish_ask_score;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bullish_bid_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bullish_ask_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bearish_bid_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bearish_ask_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> VolCandleMeanxRatio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> asymetrie_volume;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> VolBlw_vol_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> VolAbv_vol_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> pocDeltaPocVolRatio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> cumDiffVolDeltaRatio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> ratioDeltaAbv;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> ratioDeltaBlw;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bullish_ask_bid_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bearish_ask_bid_ratio;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bullish_reversal_force;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bearish_reversal_force;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> ratio_delta_vol_VA6P;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> extrem_zone_significance_bearish_extrem;0.0000;0.0000
bullish_asc_ask_bid_delta_imbalance <-> bearish_extrem_dsc_ratio_extrem;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> perct_VA6P;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> perctBB;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> bandWidthBB;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceCloseVWAP;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_3;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_2;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffLowPrice_0_1;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_5;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_4;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_3;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_2;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffHighPrice_0_1;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_5;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_4;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_3;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_2;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_1;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> diffPriceClosePoc_0_0;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> candleSizeTicks;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> deltaTimestampOpeningSection5min;0.0000;0.0000
bullish_dsc_ask_bid_delta_imbalance <-> deltaTimestampOpeningSection1min;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bearish_extrem_dsc_ratio_extrem;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_imnbScore_score;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_bid_score;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> market_regimeADX;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> poc_diff_11P_21P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> poc_diff_ratio_6P_21P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> poc_diff_6P_21P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> poc_diff_ratio_6P_16P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> poc_diff_ratio_6P_11P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> poc_diff_6P_11P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA21PvaL;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA21PvaH;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA21PPoc;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> ratio_delta_vol_VA21P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> perct_VA21P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA16PvaL;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA16PvaH;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA16PPoc;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> ratio_delta_vol_VA16P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> perct_VA16P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA11PvaL;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA11PvaH;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA11PPoc;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> poc_diff_ratio_11P_21P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> range_strength_5_23;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_ask_score;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> is_in_range_10_32;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bearish_imnbScore_score;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bearish_bid_score;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bearish_ask_score;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_bid_ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_ask_ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bearish_bid_ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bearish_ask_ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> VolCandleMeanxRatio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> asymetrie_volume;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> VolBlw_vol_ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> VolAbv_vol_ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> pocDeltaPocVolRatio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> VolPocVolCandleRatio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> cumDiffVolDeltaRatio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffVolDelta_0_1Ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffVolCandle_0_1Ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> ratioDeltaAbv;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> ratioDeltaBlw;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_ask_bid_ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bearish_ask_bid_ratio;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bullish_reversal_force;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> bearish_reversal_force;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> is_in_range_5_23;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> perct_VA11P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> range_strength_10_32;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> market_regimeADX;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_ratio_11P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_11P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_6P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_ratio_6P_16P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_6P_16P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_ratio_6P_11P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> poc_diff_6P_11P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA21PvaL;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA21PvaH;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA21PPoc;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratio_delta_vol_VA21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> perct_VA21P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA16PvaL;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA16PvaH;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA16PPoc;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratio_delta_vol_VA16P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA11PvaL;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA11PvaH;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA11PPoc;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> range_strength_5_23;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> is_in_range_10_32;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> is_in_range_5_23;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_reversal_force;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_bid_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_ask_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_imnbScore_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_bid_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_ask_score;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_bid_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_ask_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_bid_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_ask_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> VolCandleMeanxRatio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> asymetrie_volume;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> VolBlw_vol_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> VolAbv_vol_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> pocDeltaPocVolRatio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> VolPocVolCandleRatio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> cumDiffVolDeltaRatio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffVolDelta_0_1Ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffVolCandle_0_1Ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratioDeltaAbv;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratioDeltaBlw;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_ask_bid_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bearish_ask_bid_ratio;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bullish_reversal_force;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratio_delta_vol_VA11P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA6PvaL;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA6PvaH;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> deltaTimestampOpeningSection5min;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> deltaTimestampOpeningSection1min;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> deltaTimestampOpeningSection30min;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClose_VA6PPoc;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> candleSizeTicks;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> ratio_delta_vol_VA6P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> perct_VA6P;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> perctBB;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> bandWidthBB;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> atr;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceCloseVWAP;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_5;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_3;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_2;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffLowPrice_0_1;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_5;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_3;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_2;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffHighPrice_0_1;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_5;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_4;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_3;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_2;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_1;0.0000;0.0000
extrem_ask_bid_imbalance_bearish_extrem <-> diffPriceClosePoc_0_0;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> ratio_delta_vol_VA11P;0.0000;0.0000
extrem_zone_significance_bearish_extrem <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> poc_diff_11P_21P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> poc_diff_6P_21P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> poc_diff_6P_16P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> poc_diff_6P_11P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> bullish_imnbScore_score;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA21PvaH;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> perct_VA21P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA16PPoc;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> ratio_delta_vol_VA16P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> perct_VA16P;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> market_regimeADX;0.0000;0.0000
bearish_extrem_dsc_ratio_extrem <-> range_strength_5_23;0.0000;0.0000
